town,price,year
manasquan,2200000.0,2023.0
manasquan,1249000.0,2023.0
manasquan,1175000.0,2023.0
manasquan,950000.0,2022.0
manasquan,1975000.0,2023.0
manasquan,938714.0,2023.0
manasquan,1500000.0,2023.0
manasquan,1850000.0,2023.0
manasquan,1416000.0,nan
manasquan,1800000.0,2023.0
manasquan,999999.99,2023.0
manasquan,1262500.0,2023.0
manasquan,1510000.0,2023.0
manasquan,900000.0,2023.0
manasquan,785000.0,2023.0
manasquan,3250000.0,nan
manasquan,1511000.0,2023.0
manasquan,1950000.0,nan
manasquan,875000.0,2023.0
manasquan,1050000.0,2023.0
manasquan,645000.0,2023.0
manasquan,975000.0,2023.0
manasquan,1800000.0,2023.0
manasquan,880000.0,nan
manasquan,1875000.0,nan
manasquan,1195000.0,2023.0
manasquan,1925000.0,nan
manasquan,975000.0,2022.0
manasquan,1399000.0,2023.0
manasquan,1900000.0,2023.0
manasquan,1055000.0,2023.0
manasquan,770000.0,nan
manasquan,970000.0,2023.0
manasquan,2000000.0,2023.0
manasquan,999000.0,2023.0
manasquan,1565000.0,2024.0
manasquan,1800000.0,2023.0
manasquan,885000.0,nan
manasquan,1525000.0,2024.0
manasquan,1080000.0,2024.0
manasquan,2900000.0,2024.0
manasquan,1440000.0,2024.0
manasquan,1425000.0,2024.0
manasquan,915000.0,nan
longport,612500.0,2017.0
ventnor,369000.0,2011.0
ventnor,165000.0,2011.0
ventnor,340500.0,2019.0
ventnor,210000.0,2016.0
ventnor,88000.0,2018.0
ventnor,440000.0,nan
ventnor,230000.0,nan
ventnor,262000.0,2022.0
ventnor,1266000.0,2022.0
ventnor,340000.0,2021.0
ventnor,435000.0,2022.0
ventnor,325000.0,nan
monmouth beach,474500.0,2017.0
monmouth beach,515000.0,2017.0
monmouth beach,1900000.0,2017.0
monmouth beach,508350.0,2017.0
monmouth beach,1175000.0,nan
monmouth beach,3850000.0,nan
monmouth beach,1325000.0,2017.0
monmouth beach,989999.0,2017.0
monmouth beach,850000.0,2017.0
monmouth beach,999999.0,2017.0
monmouth beach,999000.0,2017.0
monmouth beach,650100.0,2017.0
monmouth beach,523860.0,2017.0
monmouth beach,1515000.0,2019.0
monmouth beach,3185000.0,nan
monmouth beach,1825000.0,nan
monmouth beach,677000.0,2017.0
monmouth beach,770000.0,2017.0
monmouth beach,1450000.0,nan
monmouth beach,700000.0,2018.0
monmouth beach,1575000.0,2018.0
monmouth beach,415000.0,2017.0
monmouth beach,1164000.0,2017.0
monmouth beach,1700000.0,nan
monmouth beach,1275000.0,2018.0
monmouth beach,665000.0,2017.0
monmouth beach,750000.0,nan
monmouth beach,1280000.0,2020.0
monmouth beach,507000.0,2018.0
monmouth beach,525000.0,2018.0
monmouth beach,1275000.0,nan
monmouth beach,1075000.0,nan
monmouth beach,495000.0,2018.0
monmouth beach,850000.0,2019.0
monmouth beach,685000.0,2018.0
monmouth beach,950000.0,2014.0
monmouth beach,1200000.0,2016.0
monmouth beach,725000.0,2015.0
monmouth beach,700000.0,nan
monmouth beach,594000.0,2009.0
monmouth beach,500000.0,2008.0
monmouth beach,600000.0,2008.0
monmouth beach,435000.0,2009.0
monmouth beach,425000.0,2009.0
monmouth beach,607500.0,2009.0
monmouth beach,530000.0,2009.0
monmouth beach,512500.0,2010.0
monmouth beach,450000.0,2009.0
monmouth beach,725000.0,2009.0
monmouth beach,405000.0,2009.0
monmouth beach,610000.0,2010.0
monmouth beach,575000.0,2009.0
monmouth beach,615000.0,2010.0
monmouth beach,410000.0,2010.0
monmouth beach,560000.0,2009.0
monmouth beach,670000.0,2009.0
monmouth beach,592500.0,2010.0
monmouth beach,440000.0,2010.0
monmouth beach,450000.0,2011.0
monmouth beach,459000.0,nan
monmouth beach,545000.0,nan
monmouth beach,640000.0,2011.0
monmouth beach,465000.0,2010.0
monmouth beach,480000.0,2010.0
monmouth beach,452000.0,2010.0
monmouth beach,900000.0,nan
monmouth beach,475000.0,2011.0
monmouth beach,560000.0,2010.0
monmouth beach,450000.0,2010.0
monmouth beach,450000.0,2010.0
monmouth beach,565000.0,2010.0
monmouth beach,540000.0,2011.0
monmouth beach,549000.0,2011.0
monmouth beach,630000.0,nan
monmouth beach,455000.0,2012.0
monmouth beach,531500.0,nan
monmouth beach,800000.0,2012.0
monmouth beach,625000.0,2012.0
monmouth beach,457500.0,2012.0
monmouth beach,445000.0,2012.0
monmouth beach,575000.0,2013.0
monmouth beach,505000.0,2012.0
monmouth beach,500000.0,2013.0
monmouth beach,489500.0,nan
monmouth beach,600000.0,2012.0
monmouth beach,525000.0,2012.0
monmouth beach,625000.0,2009.0
monmouth beach,1675000.0,nan
monmouth beach,1342000.0,2010.0
monmouth beach,530000.0,2008.0
monmouth beach,725000.0,2008.0
monmouth beach,1045000.0,2009.0
monmouth beach,980000.0,2009.0
monmouth beach,585358.0,2009.0
monmouth beach,2025000.0,2009.0
monmouth beach,610000.0,2009.0
monmouth beach,910000.0,2008.0
monmouth beach,1280000.0,nan
monmouth beach,1340000.0,nan
monmouth beach,1195000.0,nan
monmouth beach,1312100.0,2009.0
monmouth beach,705000.0,2009.0
monmouth beach,2250000.0,2009.0
monmouth beach,899000.0,2008.0
monmouth beach,825000.0,2009.0
monmouth beach,1050000.0,2009.0
monmouth beach,665000.0,2009.0
monmouth beach,530000.0,2009.0
monmouth beach,1410000.0,2009.0
monmouth beach,1250000.0,2009.0
monmouth beach,650000.0,2009.0
monmouth beach,1262500.0,nan
monmouth beach,912500.0,2009.0
monmouth beach,890000.0,2009.0
monmouth beach,1600000.0,2009.0
monmouth beach,1832000.0,2009.0
monmouth beach,1380000.0,2010.0
monmouth beach,560000.0,2009.0
monmouth beach,3350000.0,2008.0
monmouth beach,1050000.0,2010.0
monmouth beach,1985000.0,2010.0
monmouth beach,1295000.0,nan
monmouth beach,575000.0,2009.0
monmouth beach,1125000.0,2010.0
monmouth beach,625000.0,2010.0
monmouth beach,400000.0,2010.0
monmouth beach,875000.0,2010.0
monmouth beach,1525000.0,2010.0
monmouth beach,565000.0,2010.0
monmouth beach,840000.0,2010.0
monmouth beach,585000.0,2010.0
monmouth beach,675000.0,2010.0
monmouth beach,495000.0,2009.0
monmouth beach,616800.0,2010.0
monmouth beach,480000.0,2010.0
monmouth beach,1100000.0,2011.0
monmouth beach,475000.0,nan
monmouth beach,530000.0,2010.0
monmouth beach,930000.0,2010.0
monmouth beach,1620000.0,2010.0
monmouth beach,697500.0,2010.0
monmouth beach,752500.0,2010.0
monmouth beach,1200000.0,2010.0
monmouth beach,560000.0,2010.0
monmouth beach,685000.0,2010.0
monmouth beach,735000.0,2010.0
monmouth beach,675000.0,2010.0
monmouth beach,675000.0,2010.0
monmouth beach,999500.0,2010.0
monmouth beach,1215000.0,2010.0
monmouth beach,750000.0,2010.0
monmouth beach,435000.0,nan
monmouth beach,1150000.0,nan
monmouth beach,795000.0,2011.0
monmouth beach,1265000.0,nan
monmouth beach,550000.0,nan
monmouth beach,999000.0,2011.0
monmouth beach,1100000.0,2011.0
monmouth beach,999900.0,2011.0
monmouth beach,700000.0,2011.0
monmouth beach,1425000.0,2011.0
monmouth beach,925000.0,2011.0
monmouth beach,840050.0,2011.0
monmouth beach,595000.0,2011.0
monmouth beach,865000.0,2011.0
monmouth beach,990000.0,2011.0
monmouth beach,1387500.0,2011.0
monmouth beach,485000.0,2011.0
monmouth beach,1240000.0,2011.0
monmouth beach,400000.0,2011.0
monmouth beach,600000.0,2011.0
monmouth beach,1260000.0,2011.0
monmouth beach,1315000.0,nan
monmouth beach,1090000.0,2011.0
monmouth beach,800000.0,2011.0
monmouth beach,1225000.0,2012.0
monmouth beach,481000.0,2011.0
monmouth beach,650000.0,2011.0
monmouth beach,855000.0,2011.0
monmouth beach,651000.0,2011.0
monmouth beach,1300000.0,2011.0
monmouth beach,1080000.0,2011.0
monmouth beach,745000.0,2011.0
monmouth beach,805000.0,2011.0
monmouth beach,1575000.0,2011.0
monmouth beach,1100000.0,2011.0
monmouth beach,700000.0,2011.0
monmouth beach,1225000.0,2011.0
monmouth beach,965000.0,2012.0
monmouth beach,1275000.0,nan
monmouth beach,825000.0,2011.0
monmouth beach,550000.0,2011.0
monmouth beach,701000.0,2012.0
monmouth beach,1800000.0,2012.0
monmouth beach,634000.0,2012.0
monmouth beach,1236800.0,2012.0
monmouth beach,560000.0,2012.0
monmouth beach,565000.0,2012.0
monmouth beach,1295000.0,2012.0
monmouth beach,515000.0,2012.0
monmouth beach,735000.0,2012.0
monmouth beach,630000.0,2012.0
monmouth beach,430000.0,nan
monmouth beach,1150000.0,2012.0
monmouth beach,400000.0,2012.0
monmouth beach,1750000.0,2012.0
monmouth beach,2125000.0,2012.0
monmouth beach,760000.0,nan
monmouth beach,1050000.0,2012.0
monmouth beach,697500.0,2012.0
monmouth beach,527500.0,2012.0
monmouth beach,455000.0,2012.0
monmouth beach,960000.0,2012.0
monmouth beach,575000.0,nan
monmouth beach,1095000.0,nan
monmouth beach,549000.0,2015.0
monmouth beach,1050000.0,2016.0
monmouth beach,999999.0,2015.0
monmouth beach,625000.0,2014.0
monmouth beach,582500.0,2012.0
monmouth beach,465000.0,2012.0
monmouth beach,967500.0,2012.0
monmouth beach,985000.0,2012.0
monmouth beach,1604600.0,2012.0
monmouth beach,675000.0,2013.0
monmouth beach,768240.0,2012.0
monmouth beach,620000.0,2013.0
monmouth beach,2175000.0,2013.0
monmouth beach,825000.0,2013.0
monmouth beach,1262500.0,nan
monmouth beach,500000.0,2013.0
monmouth beach,600000.0,2013.0
monmouth beach,565000.0,2013.0
monmouth beach,425000.0,nan
monmouth beach,1575000.0,2013.0
monmouth beach,1282000.0,2013.0
monmouth beach,485000.0,2013.0
monmouth beach,625000.0,2013.0
monmouth beach,1290000.0,nan
monmouth beach,452000.0,2013.0
monmouth beach,560000.0,2013.0
monmouth beach,555000.0,2013.0
monmouth beach,850000.0,2013.0
monmouth beach,1725000.0,nan
monmouth beach,857000.0,nan
monmouth beach,1250000.0,nan
monmouth beach,480000.0,2020.0
monmouth beach,1650000.0,2019.0
monmouth beach,2100000.0,nan
monmouth beach,975000.0,2019.0
monmouth beach,1317500.0,nan
monmouth beach,729000.0,nan
monmouth beach,775000.0,nan
monmouth beach,715000.0,2019.0
monmouth beach,1205000.0,nan
monmouth beach,1357600.0,2019.0
monmouth beach,2616000.0,nan
monmouth beach,512500.0,2019.0
monmouth beach,750000.0,2019.0
monmouth beach,672888.0,2020.0
monmouth beach,510000.0,2019.0
monmouth beach,2100000.0,2019.0
monmouth beach,765000.0,2019.0
monmouth beach,1350000.0,nan
monmouth beach,1075000.0,2019.0
monmouth beach,519000.0,2019.0
monmouth beach,625000.0,2019.0
monmouth beach,871500.0,nan
monmouth beach,999000.0,2019.0
monmouth beach,1499000.0,2020.0
monmouth beach,2065000.0,2019.0
monmouth beach,1150000.0,2020.0
monmouth beach,2400000.0,nan
monmouth beach,1720000.0,2020.0
monmouth beach,1637500.0,nan
monmouth beach,1145000.0,2013.0
monmouth beach,1625000.0,nan
monmouth beach,1126250.0,2012.0
monmouth beach,377331.0,2011.0
monmouth beach,845000.0,2014.0
monmouth beach,650000.0,nan
monmouth beach,850000.0,2013.0
monmouth beach,680000.0,2013.0
monmouth beach,455000.0,2012.0
monmouth beach,1250000.0,nan
monmouth beach,475000.0,2013.0
monmouth beach,1100000.0,2013.0
monmouth beach,780000.0,2014.0
monmouth beach,850000.0,2012.0
monmouth beach,850000.0,2019.0
monmouth beach,1260000.0,2013.0
monmouth beach,1650000.0,2014.0
monmouth beach,415000.0,2014.0
monmouth beach,1300000.0,nan
monmouth beach,1200000.0,nan
monmouth beach,737500.0,2013.0
monmouth beach,710000.0,2014.0
monmouth beach,1100000.0,2015.0
monmouth beach,720000.0,2014.0
monmouth beach,1225000.0,2014.0
monmouth beach,600000.0,2014.0
monmouth beach,999999.0,nan
monmouth beach,750000.0,nan
monmouth beach,1100000.0,2014.0
monmouth beach,555000.0,2014.0
monmouth beach,932500.0,2014.0
monmouth beach,750000.0,2014.0
monmouth beach,1267500.0,nan
monmouth beach,590000.0,2012.0
monmouth beach,515000.0,2014.0
monmouth beach,460000.0,2014.0
monmouth beach,2400000.0,2015.0
monmouth beach,675000.0,2014.0
monmouth beach,1510000.0,2015.0
monmouth beach,800000.0,2019.0
monmouth beach,700000.0,2019.0
monmouth beach,550000.0,2018.0
monmouth beach,650000.0,2014.0
monmouth beach,670000.0,2013.0
monmouth beach,435000.0,2014.0
monmouth beach,690000.0,2014.0
monmouth beach,820000.0,2014.0
monmouth beach,650000.0,2015.0
monmouth beach,1285000.0,nan
monmouth beach,550000.0,2014.0
monmouth beach,425000.0,2015.0
monmouth beach,550000.0,2015.0
monmouth beach,610000.0,2014.0
monmouth beach,1075000.0,2014.0
monmouth beach,560000.0,nan
monmouth beach,820000.0,nan
monmouth beach,1237500.0,nan
monmouth beach,1300000.0,2014.0
monmouth beach,1300000.0,2015.0
monmouth beach,780000.0,2014.0
monmouth beach,1500000.0,2014.0
monmouth beach,937500.0,2014.0
monmouth beach,735000.0,2015.0
monmouth beach,1625000.0,nan
monmouth beach,980000.0,nan
monmouth beach,515000.0,2014.0
monmouth beach,896000.0,nan
monmouth beach,830000.0,nan
monmouth beach,999999.0,nan
monmouth beach,800000.0,nan
monmouth beach,725000.0,2014.0
monmouth beach,525000.0,2014.0
monmouth beach,627500.0,2015.0
monmouth beach,450000.0,2014.0
monmouth beach,999000.0,2014.0
monmouth beach,935000.0,nan
monmouth beach,1140000.0,2015.0
monmouth beach,640000.0,nan
monmouth beach,999999.0,nan
monmouth beach,1150000.0,2015.0
monmouth beach,560000.0,2015.0
monmouth beach,555000.0,2015.0
monmouth beach,1475000.0,2016.0
monmouth beach,525000.0,2015.0
monmouth beach,840000.0,2015.0
monmouth beach,930000.0,2015.0
monmouth beach,800000.0,2015.0
monmouth beach,472500.0,nan
monmouth beach,520000.0,nan
monmouth beach,1400000.0,2014.0
monmouth beach,2550000.0,nan
monmouth beach,610000.0,2014.0
monmouth beach,692500.0,nan
monmouth beach,440000.0,2015.0
monmouth beach,580000.0,2015.0
monmouth beach,502000.0,2014.0
monmouth beach,628000.0,2016.0
monmouth beach,1267500.0,nan
monmouth beach,410000.0,2015.0
monmouth beach,1575000.0,nan
monmouth beach,1525000.0,2014.0
monmouth beach,547500.0,nan
monmouth beach,1435000.0,2015.0
monmouth beach,1320000.0,nan
monmouth beach,815000.0,2015.0
monmouth beach,905000.0,2015.0
monmouth beach,742500.0,nan
monmouth beach,1299000.0,2015.0
monmouth beach,720000.0,2015.0
monmouth beach,635000.0,2015.0
monmouth beach,1245000.0,2015.0
monmouth beach,520000.0,2015.0
monmouth beach,675000.0,2014.0
monmouth beach,1075000.0,2015.0
monmouth beach,537500.0,2016.0
monmouth beach,885000.0,nan
monmouth beach,1125000.0,2016.0
monmouth beach,565000.0,2015.0
monmouth beach,450000.0,2015.0
monmouth beach,1475000.0,2016.0
monmouth beach,480000.0,2016.0
monmouth beach,1100000.0,2016.0
monmouth beach,610000.0,nan
monmouth beach,465000.0,2016.0
monmouth beach,700000.0,2016.0
monmouth beach,620000.0,2016.0
monmouth beach,515000.0,2015.0
monmouth beach,700000.0,2016.0
monmouth beach,865000.0,2015.0
monmouth beach,700000.0,2015.0
monmouth beach,1265000.0,2016.0
monmouth beach,482000.0,2016.0
monmouth beach,480000.0,2017.0
monmouth beach,790000.0,2016.0
monmouth beach,890000.0,2016.0
monmouth beach,560000.0,2016.0
monmouth beach,1535000.0,2016.0
monmouth beach,900000.0,2016.0
monmouth beach,925000.0,nan
monmouth beach,1305000.0,2016.0
monmouth beach,707000.0,2016.0
monmouth beach,1100000.0,2017.0
monmouth beach,899000.0,2016.0
monmouth beach,520000.0,nan
monmouth beach,560000.0,2015.0
monmouth beach,765000.0,nan
monmouth beach,700000.0,nan
monmouth beach,606000.0,2016.0
monmouth beach,1650000.0,nan
monmouth beach,3275000.0,2016.0
monmouth beach,485000.0,nan
monmouth beach,1462500.0,2016.0
monmouth beach,745000.0,2016.0
monmouth beach,815000.0,2016.0
monmouth beach,660000.0,nan
monmouth beach,1450000.0,nan
monmouth beach,1465000.0,2016.0
monmouth beach,1100000.0,2016.0
monmouth beach,1355000.0,2017.0
monmouth beach,560000.0,2019.0
monmouth beach,1075000.0,2016.0
monmouth beach,1875582.5,2016.0
monmouth beach,1635000.0,nan
monmouth beach,1040000.0,2019.0
monmouth beach,800000.0,2016.0
monmouth beach,1495000.0,2016.0
monmouth beach,660000.0,2016.0
monmouth beach,1990000.0,nan
monmouth beach,495000.0,nan
monmouth beach,700000.0,nan
monmouth beach,1550000.0,nan
monmouth beach,1100000.0,2016.0
monmouth beach,565000.0,2016.0
monmouth beach,2300000.0,2016.0
monmouth beach,775000.0,nan
monmouth beach,805000.0,2016.0
monmouth beach,647500.0,2017.0
monmouth beach,1475000.0,nan
monmouth beach,585000.0,2016.0
monmouth beach,515000.0,2016.0
monmouth beach,890000.0,2016.0
monmouth beach,2750000.0,2017.0
monmouth beach,1123000.0,2017.0
monmouth beach,1650000.0,nan
monmouth beach,463000.0,nan
monmouth beach,1600000.0,2017.0
monmouth beach,760000.0,nan
monmouth beach,1275000.0,nan
monmouth beach,580000.0,2016.0
monmouth beach,489000.0,nan
monmouth beach,750000.0,2016.0
monmouth beach,680000.0,2017.0
monmouth beach,565000.0,2017.0
monmouth beach,496250.0,nan
monmouth beach,590000.0,2017.0
monmouth beach,1200000.0,2018.0
monmouth beach,1280000.0,2018.0
monmouth beach,1225000.0,2017.0
monmouth beach,1699000.0,nan
monmouth beach,565000.0,2017.0
monmouth beach,515000.0,2017.0
monmouth beach,564900.0,2017.0
monmouth beach,680000.0,2017.0
monmouth beach,450000.0,2017.0
monmouth beach,882500.0,2017.0
monmouth beach,999000.0,2017.0
monmouth beach,1900000.0,nan
monmouth beach,1550000.0,nan
monmouth beach,700000.0,2017.0
monmouth beach,550000.0,2017.0
monmouth beach,1850000.0,2017.0
monmouth beach,697500.0,2017.0
monmouth beach,1550000.0,2017.0
monmouth beach,515000.0,2017.0
monmouth beach,1096600.0,2017.0
monmouth beach,790000.0,2017.0
monmouth beach,465000.0,2017.0
monmouth beach,1200000.0,2017.0
monmouth beach,1150000.0,2017.0
monmouth beach,1325000.0,nan
monmouth beach,1900000.0,2016.0
monmouth beach,660000.0,2017.0
monmouth beach,1700000.0,nan
monmouth beach,580000.0,2017.0
monmouth beach,687500.0,2017.0
monmouth beach,996550.0,2019.0
monmouth beach,450000.0,2019.0
monmouth beach,650000.0,2019.0
monmouth beach,600000.0,2018.0
monmouth beach,1225000.0,2018.0
monmouth beach,450000.0,nan
monmouth beach,965000.0,2017.0
monmouth beach,660000.0,nan
monmouth beach,705000.0,2017.0
monmouth beach,980000.0,2018.0
monmouth beach,1285000.0,2018.0
monmouth beach,550000.0,2018.0
monmouth beach,540000.0,nan
monmouth beach,875000.0,nan
monmouth beach,475000.0,2018.0
monmouth beach,735000.0,2018.0
monmouth beach,735000.0,2018.0
monmouth beach,476000.0,2017.0
monmouth beach,485000.0,nan
monmouth beach,1450000.0,2018.0
monmouth beach,665500.0,2018.0
monmouth beach,660000.0,2018.0
monmouth beach,675000.0,2018.0
monmouth beach,2050000.0,nan
monmouth beach,875000.0,2018.0
monmouth beach,650000.0,2018.0
monmouth beach,850000.0,2018.0
monmouth beach,1137000.0,2018.0
monmouth beach,1330000.0,nan
monmouth beach,490000.0,nan
monmouth beach,1550000.0,2019.0
monmouth beach,1345000.0,2018.0
monmouth beach,800000.0,nan
monmouth beach,879000.0,nan
monmouth beach,852000.0,2018.0
monmouth beach,660000.0,2018.0
monmouth beach,850000.0,nan
monmouth beach,1550000.0,nan
monmouth beach,850000.0,nan
monmouth beach,919000.0,2019.0
monmouth beach,555000.0,2018.0
monmouth beach,660000.0,2019.0
monmouth beach,1750000.0,nan
monmouth beach,1625000.0,2018.0
monmouth beach,715000.0,2018.0
monmouth beach,637000.0,nan
monmouth beach,3300000.0,nan
monmouth beach,910000.0,nan
monmouth beach,737500.0,2019.0
monmouth beach,890000.0,nan
monmouth beach,850000.0,2018.0
monmouth beach,730000.0,2018.0
monmouth beach,1335000.0,2018.0
monmouth beach,2275000.0,nan
monmouth beach,2600000.0,nan
monmouth beach,725000.0,nan
monmouth beach,900000.0,nan
monmouth beach,665000.0,2018.0
monmouth beach,1200000.0,nan
monmouth beach,535000.0,2018.0
monmouth beach,465000.0,2018.0
monmouth beach,500000.0,2019.0
monmouth beach,1628300.0,2019.0
monmouth beach,950000.0,nan
monmouth beach,540000.0,2018.0
monmouth beach,830000.0,2018.0
monmouth beach,580000.0,2019.0
monmouth beach,975000.0,nan
monmouth beach,1762300.0,2017.0
monmouth beach,465000.0,2019.0
monmouth beach,995000.0,2018.0
monmouth beach,685000.0,2019.0
monmouth beach,825000.0,nan
monmouth beach,840000.0,2018.0
monmouth beach,499000.0,2019.0
monmouth beach,750000.0,2019.0
monmouth beach,450000.0,nan
monmouth beach,3725000.0,2018.0
monmouth beach,675000.0,2019.0
monmouth beach,1400000.0,2019.0
monmouth beach,1787500.0,2023.0
monmouth beach,750000.0,2019.0
monmouth beach,1126000.0,nan
monmouth beach,1560000.0,2019.0
monmouth beach,450000.0,2019.0
monmouth beach,599000.0,2020.0
monmouth beach,1250000.0,2020.0
monmouth beach,1000000.0,2019.0
monmouth beach,660000.0,2020.0
monmouth beach,1325000.0,2021.0
monmouth beach,629000.0,2019.0
monmouth beach,1665000.0,2019.0
monmouth beach,630000.0,2019.0
monmouth beach,650000.0,nan
monmouth beach,685000.0,2019.0
monmouth beach,1100000.0,nan
monmouth beach,880000.0,2021.0
monmouth beach,430000.0,2019.0
monmouth beach,1525000.0,2019.0
monmouth beach,3950000.0,nan
monmouth beach,605000.0,2020.0
monmouth beach,1125000.0,2019.0
monmouth beach,775000.0,2020.0
monmouth beach,890000.0,2020.0
monmouth beach,1237500.0,2019.0
monmouth beach,635000.0,2020.0
monmouth beach,515000.0,2019.0
monmouth beach,530000.0,2020.0
monmouth beach,665000.0,2019.0
monmouth beach,1205000.0,nan
monmouth beach,950000.0,2020.0
monmouth beach,620000.0,2020.0
monmouth beach,550000.0,2020.0
monmouth beach,1406000.0,2020.0
monmouth beach,680000.0,2023.0
monmouth beach,1015000.0,2023.0
monmouth beach,460000.0,2020.0
monmouth beach,725000.0,2020.0
monmouth beach,1595000.0,2020.0
monmouth beach,620000.0,2021.0
monmouth beach,535000.0,2020.0
monmouth beach,2150000.0,nan
monmouth beach,825000.0,2020.0
monmouth beach,2900000.0,2020.0
monmouth beach,1775000.0,nan
monmouth beach,2200000.0,nan
monmouth beach,895000.0,2020.0
monmouth beach,425000.0,2020.0
monmouth beach,1950000.0,2021.0
monmouth beach,734500.0,2020.0
monmouth beach,1725000.0,nan
monmouth beach,1125000.0,2021.0
